UNITID,BallID,Copl,Height,Warpage,Width
79N94P7700775,B4,-98.29,292.62,-97.4,508.3
79N94P7700775,B5,-98.96,297.29,-97.41,506.27
79N94P7700775,B6,-96.9,293.49,-95.39,510.98
79N94P7700775,B7,-98.81,296.14,-96.88,507.88
79N94P7700775,B8,-93.85,294.72,-92.65,506.83
79N94P7700775,B9,-94.26,294.13,-93.35,502.18
79N94P7700775,B11,-88.76,293.36,-90.01,504.38
79N94P7700775,B12,-88.28,296.47,-87.24,506.09
79N94P7700775,B14,-85.02,293.74,-87.02,507.2
79N94P7700775,B15,-83.27,294.74,-84.13,508.64
79N94P7700775,B17,-83.24,295.09,-84.07,507.66
79N94P7700775,B18,-81.44,294.71,-82.18,506.43
79N94P7700775,B20,-79.92,293.84,-81.66,508.76
79N94P7700775,B21,-85.73,298.79,-82.59,512.2
79N94P7700775,B22,-82.69,299.98,-81.01,517.1
79N94P7700775,B23,-84.75,295.52,-84.27,501.93
79N94P7700775,B24,-85.13,299.5,-81.2,506.87
79N94P7700775,B25,-82.89,294.4,-84.74,502.16
79N94P7700775,B26,-84.45,298.65,-82.79,510.73
79N94P7700775,B27,-89.19,297.31,-87.85,503.97
79N94P7700775,B28,-88.2,300.83,-85.8,509.93
79N94P7700775,B29,-87.9,298.76,-89.59,508.1
79N94P7700775,B30,-91.37,299.42,-88.95,510.29
79N94P7700775,B31,-90.87,294.05,-94.32,505.67
79N94P7700775,B32,-96.02,301.89,-92.48,510.9
79N94P7700775,B33,-101.32,300.23,-98.54,506.47
79N94P7700775,B34,-94.36,295.25,-97.48,507.16
79N94P7700775,B35,-101.44,299.33,-99.56,510.82
79N94P7700775,B36,-98.83,294.77,-101.82,505.87
79N94P7700775,B37,-102,297.47,-104.74,503.51
79N94P7700775,BA1,58.89,293.59,62.31,549.97
79N94P7700775,BA2,60.57,293.22,63.62,550.71
79N94P7700775,BA3,68.55,291.65,65.6,552.01
79N94P7700775,BA4,71.71,292.44,69.62,552.68
79N94P7700775,BA5,72.18,291.44,71.26,552.53
79N94P7700775,BA6,82.76,288.67,75.73,514.42
79N94P7700775,BA7,89.32,284.1,79.35,514.71
79N94P7700775,BA8,89.57,289.3,85.08,516.87
79N94P7700775,BA10,96.22,290.71,93.28,505.4
79N94P7700775,BA25,105.14,295.79,104.14,504.93
79N94P7700775,BA27,97.63,293.98,94.59,512.51
79N94P7700775,BA28,90.6,299.11,89.99,511.73
79N94P7700775,BA29,82.09,302.25,85.84,554.96
79N94P7700775,BA30,78.38,301.84,80.94,559.9
79N94P7700775,BA31,72,301.22,74.69,562.07
79N94P7700775,BA32,65.99,302.38,69.47,558.94
79N94P7700775,BA34,60.28,303.01,63.06,563.6
79N94P7700775,BA35,54.77,304.12,57.92,565.31
79N94P7700775,BA36,52.01,300.64,52.96,558.66
79N94P7700775,BA37,46.69,302.64,49.79,549.4
79N94P7700775,BB2,60.26,293.59,60.83,551.12
79N94P7700775,BB3,63.79,291.05,61.92,547.17
79N94P7700775,BB4,69.23,290.04,67.06,550.69
79N94P7700775,BB9,86.78,292.68,86.49,518.15
79N94P7700775,BB24,101.93,301.36,106.99,499
79N94P7700775,BB26,97.77,298.76,99.59,510.91
79N94P7700775,BB33,64.13,295.4,62.71,567.87
79N94P7700775,BB34,56.31,300.52,57.23,565.24
79N94P7700775,BB35,50.34,303.24,53.15,564.15
79N94P7700775,BB36,47.53,300.28,49.74,550.37
79N94P7700775,BC1,55.01,292.47,57.67,549.49
79N94P7700775,BC2,60.22,290.53,58.78,550.77
79N94P7700775,BC3,59.03,295.83,60.8,551.22
79N94P7700775,BC4,66.24,294.43,63.85,552.53
79N94P7700775,BC5,69.54,290.75,67.52,550.68
79N94P7700775,BC6,77.74,288,71.7,516.88
79N94P7700775,BC7,82.53,291.15,75.59,516.06
79N94P7700775,BC8,85.1,290.19,78.88,523.35
79N94P7700775,BC9,84.13,289.83,79.44,522.2
79N94P7700775,BC10,90.12,291.96,87.99,504.68
79N94P7700775,BC24,95.33,300.69,99.14,503.78
79N94P7700775,BC25,97.16,298.95,99.24,507
79N94P7700775,BC26,88.35,299.63,93.25,514.1
79N94P7700775,BC27,89.36,298.94,89.61,516.48
79N94P7700775,BC28,84.13,298.06,85.41,516.59
79N94P7700775,BC29,77.74,301.62,81.41,557.33
79N94P7700775,BC30,71.77,298.92,76.17,559.62
79N94P7700775,BC31,70.15,301.23,70.64,561.31
79N94P7700775,BC32,65.72,297.54,66.65,563.36
79N94P7700775,BC34,55.65,298.47,56.99,567.04
79N94P7700775,BC35,51.96,299.91,52.76,567.03
79N94P7700775,BC36,47.74,300.09,48.12,560.9
79N94P7700775,BC37,42.34,301.95,44.84,547.9
79N94P7700775,BD3,55.87,294.35,57.93,550.86
79N94P7700775,BD4,64.81,290.34,59.99,553.9
79N94P7700775,BD5,65.38,291.61,62.66,553.5
79N94P7700775,BD6,68.98,290.56,65.82,518.28
79N94P7700775,BD7,73.26,289.5,68.8,515.48
79N94P7700775,BD8,76.76,291.56,72.84,525.33
79N94P7700775,BD10,87.03,288.57,80.27,508.06
79N94P7700775,BD25,92.26,299.21,91.44,509.98
79N94P7700775,BD27,80.98,298.54,82.05,519.17
79N94P7700775,BD28,79.91,297.91,79.06,522.28
79N94P7700775,BD29,71.75,301.21,75.12,557.27
79N94P7700775,BD30,67.17,298.41,70.89,560.67
79N94P7700775,BD31,63.78,300.88,65.84,563.85
79N94P7700775,BD32,60.45,302.94,61.37,562.13
79N94P7700775,BD33,59.63,297.35,56.56,566.24
79N94P7700775,BD35,49.23,299.75,49.46,564.54
79N94P7700775,BD36,46.86,299.39,44.77,554.71
79N94P7700775,BE1,51.1,297.87,53.48,550.27
79N94P7700775,BE2,54.66,295.14,54.63,550.77
79N94P7700775,BE3,57.12,291.31,55.99,551.23
79N94P7700775,BE4,62.76,292.55,59.83,552.13
79N94P7700775,BE5,54.46,297.61,58.86,552.08
79N94P7700775,BE6,62.36,292.73,61.49,518.84
79N94P7700775,BE7,63.63,290.89,63.38,517.86
79N94P7700775,BE8,67.68,291.57,66.59,524.72
79N94P7700775,BE9,77.54,288.85,72.35,522.17
79N94P7700775,BE10,73.89,292.33,72.64,510.88
79N94P7700775,BE24,90.76,299.16,91.65,502.74
79N94P7700775,BE25,82.17,295.95,82.36,517.28
79N94P7700775,BE26,83.6,296.05,83.58,519.1
79N94P7700775,BE27,78.38,292.13,74.78,522.32
79N94P7700775,BE28,76.28,294.76,73.22,523.1
79N94P7700775,BE29,66.69,300.83,69.98,564.18
79N94P7700775,BE30,67.36,299.65,65.9,566.32
79N94P7700775,BE31,61.45,297.37,60.25,565.26
79N94P7700775,BE32,58.35,297.61,56.74,563.2
79N94P7700775,BE34,48.6,303.58,51.49,565.34
79N94P7700775,BE35,45.9,299.79,47.45,566.23
79N94P7700775,BE36,40.46,306.3,43.14,560.62
79N94P7700775,BE37,38.57,300.62,39.35,547.65
79N94P7700775,BF2,48.89,296.69,51.48,546.72
79N94P7700775,BF3,51.83,293.48,52.07,546.81
79N94P7700775,BF4,56.5,294.59,56.92,550.34
79N94P7700775,BF9,66.53,293.26,65.8,525.74
79N94P7700775,BF24,84.64,293.14,82.74,506.5
79N94P7700775,BF26,78.2,294.23,75.59,521
79N94P7700775,BF33,45.46,302.57,50.01,566.33
79N94P7700775,BF34,45.23,300.15,45.85,566.25
79N94P7700775,BF35,39.25,301.78,42.52,564.37
79N94P7700775,BF36,41.82,296.52,38.61,551.53
79N94P7700775,BG1,42.34,296.36,46.69,544.14
79N94P7700775,BG2,48.62,295.65,47.85,548.26
79N94P7700775,BG3,48.9,294.31,49.61,547.11
79N94P7700775,BG4,53.83,291.34,52.02,548.73
79N94P7700775,BG5,53.7,292.83,53.47,549.79
79N94P7700775,BG6,58.42,290.97,56.55,521.45
79N94P7700775,BG7,60.03,293.01,58.48,520.84
79N94P7700775,BG8,65.28,290.8,59.87,526.03
79N94P7700775,BG10,69.96,289.44,64.39,512.39
79N94P7700775,BG25,76.68,293.37,73.87,517.39
79N94P7700775,BG27,70.83,295.68,68.51,525.56
79N94P7700775,BG28,68.81,297.14,67,524.84
79N94P7700775,BG29,59.72,300.95,63.79,562.45
79N94P7700775,BG30,58.32,301.35,59.85,561.96
79N94P7700775,BG31,53.63,299.73,54.92,562.85
79N94P7700775,BG32,52.68,301.09,52.06,560.58
79N94P7700775,BG34,41.47,300.3,44.06,564.76
79N94P7700775,BG35,37.87,300.04,40.27,564.57
79N94P7700775,BG36,34.26,300.55,36.62,560.59
79N94P7700775,BG37,31.87,303.44,33.05,543.44
79N94P7700775,BH3,43.6,295.95,46.23,546.36
79N94P7700775,BH4,46.7,295.04,48.74,547.48
79N94P7700775,BH9,62.84,292.08,59.95,524.86
79N94P7700775,BH24,78.22,291.82,74.12,512.87
79N94P7700775,BH25,68.58,296.42,68.84,521.74
79N94P7700775,BH26,72.78,297.52,70.27,523.98
79N94P7700775,BH27,63.49,296.28,61.99,526.59
79N94P7700775,BH28,60.76,297.63,60.78,529.57
79N94P7700775,BH29,58.55,297.9,58.06,561.97
79N94P7700775,BH30,49.17,301.88,53.7,561.32
79N94P7700775,BH31,49.02,299.57,50.02,561.37
79N94P7700775,BH32,48.02,297.43,46.32,560.44
79N94P7700775,BH33,40.96,299.64,42.93,561.59
79N94P7700775,BH35,37.47,300.22,37.8,559.29
79N94P7700775,BH36,28.87,300.65,31.84,547.42
79N94P7700775,BJ1,37.97,295.49,41.06,538.32
79N94P7700775,BJ2,40.52,294.66,41.9,544.03
79N94P7700775,BJ3,42.81,292.9,43.67,546.06
79N94P7700775,BJ4,45.38,297.58,46.18,544.08
79N94P7700775,BJ5,47.3,294.39,48.48,547.9
79N94P7700775,BJ6,52.42,292.47,51.45,522.73
79N94P7700775,BJ7,54.7,293.34,53.35,519.97
79N94P7700775,BJ8,59.39,289.89,55.17,526.78
79N94P7700775,BJ9,57.85,290.45,54.94,527.59
79N94P7700775,BJ10,63.36,290.35,58.42,517.04
79N94P7700775,BJ24,68.77,296.18,67.44,521.32
79N94P7700775,BJ26,64.63,297,64.01,530.87
79N94P7700775,BJ34,33.45,299.99,36.25,557.22
79N94P7700775,BJ35,31.02,298.67,33.14,558.5
79N94P7700775,BJ36,26.86,300.03,28.14,554.88
79N94P7700775,BJ37,26.19,297.98,25.79,536.35
79N94P7700775,BK2,39.68,293.37,37.5,540.78
79N94P7700775,BK3,41.53,291.2,38.78,540.83
79N94P7700775,BK4,44.36,292,42.31,544.5
79N94P7700775,BK5,47.51,290.74,43.09,548.24
79N94P7700775,BK6,47.21,292.09,45.69,524.68
79N94P7700775,BK7,51.91,291.86,47.79,522.72
79N94P7700775,BK8,53.37,290.25,49.53,529.21
79N94P7700775,BK10,56.39,290.81,52.75,522.81
79N94P7700775,BK25,62.76,295.87,62.03,529.03
79N94P7700775,BK27,57.67,296.63,55.46,534.04
79N94P7700775,BK28,54.56,297.81,54.04,533.84
79N94P7700775,BK29,48.76,305.7,50.56,561.42
79N94P7700775,BK30,44.19,300.6,47.31,563.01
79N94P7700775,BK31,43.2,299.75,42.61,562.13
79N94P7700775,BK32,37.65,306.05,39.77,558.12
79N94P7700775,BK33,32.79,300.38,33.76,556.95
79N94P7700775,BK34,30.04,299.87,30,556.85
79N94P7700775,BK35,24.33,302.42,26.51,552.97
79N94P7700775,BK36,21.08,300.32,23.16,538.56
79N94P7700775,BL1,33.99,292.97,32.84,532.3
79N94P7700775,BL2,31.55,297.41,34.06,538.43
79N94P7700775,BL3,34.79,298.78,36.32,538.14
79N94P7700775,BL4,40.53,296.24,38.52,540
79N94P7700775,BL5,38.68,291.34,37.84,540.46
79N94P7700775,BL6,42.37,291.57,40.39,521.13
79N94P7700775,BL7,45.68,290.48,42.74,519.43
79N94P7700775,BL8,48.78,291.03,44.24,526.37
79N94P7700775,BL9,51.59,288.44,48.73,528.27
79N94P7700775,BL10,51.23,290.78,47.15,527.57
79N94P7700775,BL24,64.78,293.51,61.43,525.77
79N94P7700775,BL25,55.07,295.93,55.08,530.63
79N94P7700775,BL26,56,296.11,56.55,532.93
79N94P7700775,BL27,50.37,299.09,49.77,527.35
79N94P7700775,BL28,52.3,294.36,47.7,528.74
79N94P7700775,BL29,43.67,301.46,44.76,555.75
79N94P7700775,BL30,41.39,297.36,41.28,556.45
79N94P7700775,BL31,38.88,295.65,36.81,553.85
79N94P7700775,BL32,34.86,296.93,33.22,549.25
79N94P7700775,BL34,25.47,303.49,28.18,548.2
79N94P7700775,BL35,21.23,301.22,23.76,548.64
79N94P7700775,BL36,18.11,301.03,20.31,544.55
79N94P7700775,BL37,15.98,300.12,17.87,527.5
79N94P7700775,BM3,27.09,302.18,31.03,535.8
79N94P7700775,BM4,31.54,295.8,33.81,536.53
79N94P7700775,BM9,46.13,291.6,43.7,531.03
79N94P7700775,BM24,54.17,295.77,55.04,531.51
79N94P7700775,BM26,49.68,297.83,50.21,535.63
79N94P7700775,BM33,28.16,294.44,24.47,541.14
79N94P7700775,BM35,20.06,297.62,18.08,542.16
79N94P7700775,BM36,16.78,297.95,14.47,532.71
79N94P7700775,BN1,20.79,296.59,25.13,523.73
79N94P7700775,BN2,26.61,294.93,26.17,531.13
79N94P7700775,BN3,26.97,293.66,28.24,531.2
79N94P7700775,BN4,29.4,293.22,31.12,532.53
79N94P7700775,BN5,30.68,295.55,31.83,536.7
79N94P7700775,BN6,34.09,294.96,34.04,540.83
79N94P7700775,BN7,37.7,291.8,36.19,541.94
79N94P7700775,BN8,39.1,293.22,38.51,543.46
79N94P7700775,BN10,39.73,296.09,41.67,551.59
79N94P7700775,BN25,50.62,296.45,48.43,530.99
79N94P7700775,BN27,40,301,43.04,531.26
79N94P7700775,BN28,37.59,300.48,39.68,530.91
79N94P7700775,BN29,34.5,301.61,37.72,551.17
79N94P7700775,BN30,35.57,299.32,34.51,551.4
79N94P7700775,BN31,28.06,299.48,28.94,549.2
79N94P7700775,BN32,24.57,299.09,26.09,544.26
79N94P7700775,BN34,16.16,298.73,18.06,535.61
79N94P7700775,BN35,11.91,301.46,14.41,541.88
79N94P7700775,BN36,8.66,298.38,10.43,536.4
79N94P7700775,BN37,7.22,299.74,7.39,521.39
79N94P7700775,BP2,19.44,295.59,20.89,520.38
79N94P7700775,BP3,21.78,292.02,22.32,523.32
79N94P7700775,BP4,29.42,289.44,26.58,527.1
79N94P7700775,BP5,25.58,292.18,25.52,529.46
79N94P7700775,BP6,29.24,290.42,27.83,534.95
79N94P7700775,BP7,32.83,291.16,29.5,535.78
79N94P7700775,BP8,34.54,293.61,32.16,536.52
79N94P7700775,BP9,35.29,296.72,34.64,545.1
79N94P7700775,BP11,43.63,291.51,41.28,523.86
79N94P7700775,BP12,53.3,287.79,46.9,511.24
79N94P7700775,BP14,55.27,291.22,50.45,511.97
79N94P7700775,BP15,63.18,286.47,56.16,516.4
79N94P7700775,BP16,63.24,291.31,58.09,516.2
79N94P7700775,BP18,67.17,289.44,60.27,514.59
79N94P7700775,BP19,63.76,294.82,61.13,520.55
79N94P7700775,BP20,64.13,293.12,59.36,513.8
79N94P7700775,BP22,58.98,295.75,57.81,510.23
79N94P7700775,BP23,53.49,298.11,53.64,521.13
79N94P7700775,BP24,44.58,300.46,48.96,526.94
79N94P7700775,BP25,42.16,299.41,44.71,554.88
79N94P7700775,BP27,32.72,299.66,36.32,548.96
79N94P7700775,BP28,29.73,299.95,32.13,547.59
79N94P7700775,BP29,26.98,302.31,30.14,542.77
79N94P7700775,BP30,23.54,300.73,24.81,542.07
79N94P7700775,BP31,21.86,297.53,21.63,541.35
79N94P7700775,BP32,21.22,296.96,18.57,534.32
79N94P7700775,BP33,15.86,298.41,14.58,534.99
79N94P7700775,BP34,12.35,297.54,10.66,534.65
79N94P7700775,BP35,4.94,301.45,7.28,533.98
79N94P7700775,BP36,4.47,297.76,4.02,523.25
79N94P7700775,BR1,10.68,297.62,14.61,510.89
79N94P7700775,BR2,14.17,294.31,16.4,521.36
79N94P7700775,BR3,17.58,296.75,18.81,521.05
79N94P7700775,BR4,23.32,294.21,21.75,522.64
79N94P7700775,BR11,37.77,293.32,37.75,529.23
79N94P7700775,BR12,45.95,290.78,43.72,515.83
79N94P7700775,BR14,50.91,291.98,48.02,518.28
79N94P7700775,BR15,56.79,290.74,54.02,523.17
79N94P7700775,BR16,59.3,293,55.66,524.95
79N94P7700775,BR18,60.62,291.7,57.48,524.52
79N94P7700775,BR19,60.3,294.96,58.49,530.56
79N94P7700775,BR20,59.7,295.24,57.14,520.74
79N94P7700775,BR22,55.38,294.48,55.22,518.99
79N94P7700775,BR23,48.06,298.21,50.29,522.26
79N94P7700775,BR24,41.95,300.64,45.43,531.13
79N94P7700775,BR25,38.68,300.74,39.76,554.54
79N94P7700775,BR34,5.18,298.94,6.95,530.02
79N94P7700775,BR35,-1.42,302.44,3.6,531.79
79N94P7700775,BR36,1.21,299.43,0.36,528.59
79N94P7700775,BR37,-2.32,299.4,-1.99,515.01
79N94P7700775,BT3,10.95,295.13,12.79,520.49
79N94P7700775,BT4,17.11,292.93,16.05,516.92
79N94P7700775,BT5,20.79,291.63,18.84,522.99
79N94P7700775,BT6,22.89,294.22,21.58,526.94
79N94P7700775,BT7,25.18,291.6,23.43,528.34
79N94P7700775,BT8,28.67,290.44,26.47,528.85
79N94P7700775,BT9,31.05,291.59,29.12,537.87
79N94P7700775,BT11,36.78,291.7,34.52,531.58
79N94P7700775,BT12,42.56,291.14,40.9,520.64
79N94P7700775,BT14,50.24,289.34,45.63,521.75
79N94P7700775,BT15,58.01,288.96,52.09,529.33
79N94P7700775,BT16,58.08,291.14,53.84,532.06
79N94P7700775,BT18,58.29,293.07,55.03,532.81
79N94P7700775,BT19,59.38,291.65,56.16,538.28
79N94P7700775,BT20,53.95,295.03,54.34,528.2
79N94P7700775,BT22,53.05,295.53,52.63,523.55
79N94P7700775,BT23,43.91,302.17,47.86,526.83
79N94P7700775,BT24,35.38,300.25,42.1,530.9
79N94P7700775,BT25,33.45,298.92,35.57,552.27
79N94P7700775,BT27,25.91,300.03,29.9,544.24
79N94P7700775,BT28,28.42,297.05,25.84,541.99
79N94P7700775,BT29,17.92,300.54,21,547.66
79N94P7700775,BT30,18.29,296.72,17.84,533.53
79N94P7700775,BT31,13.59,297.28,13.66,534.12
79N94P7700775,BT32,10.04,298.95,10.67,530.85
79N94P7700775,BT33,8.63,295.51,3,527.36
79N94P7700775,BT35,1.7,295.28,-3,524.19
79N94P7700775,BT36,-2.1,297.42,-6.78,520.55
79N94P7700775,BU1,5.05,293.92,5.17,504.56
79N94P7700775,BU2,5.84,296.41,6.69,513.57
79N94P7700775,BU3,11.73,296.76,9.8,512.9
79N94P7700775,BU4,12.19,294.94,13.16,515.93
79N94P7700775,BU5,11.88,295.59,11.08,515.78
79N94P7700775,BU6,14.45,295.28,14.11,520.38
79N94P7700775,BU7,20.2,289.34,16.03,521.57
79N94P7700775,BU8,23.31,292.77,19.87,520.29
79N94P7700775,BU9,23.26,294.83,23.32,529.32
79N94P7700775,BU11,32.89,292.18,29.74,530.15
79N94P7700775,BU12,40.55,290.74,37.65,522.56
79N94P7700775,BU14,45.12,293.53,42.79,519.98
79N94P7700775,BU15,52.73,291.11,48.93,526.79
79N94P7700775,BU16,55.34,290.21,50.51,528.75
79N94P7700775,BU18,57.56,288.92,52.38,531.36
79N94P7700775,BU19,59.46,294.8,53.07,540.23
79N94P7700775,BU20,52.31,295.04,51.75,532.48
79N94P7700775,BU22,47.38,299.21,49.46,523.73
79N94P7700775,BU23,45.08,297.1,45.19,521.92
79N94P7700775,BU24,34.83,302.79,38.36,527.15
79N94P7700775,BU25,30.68,297.51,31.32,546.9
79N94P7700775,BU27,17.88,302.38,22.28,536.05
79N94P7700775,BU28,15.42,299.1,17.68,531.2
79N94P7700775,BU29,13.61,299.55,13.87,530.96
79N94P7700775,BU30,7.76,299.74,9.22,529.07
79N94P7700775,BU31,5,298.33,5.53,526.32
79N94P7700775,BU32,2.12,297.44,2.04,524.86
79N94P7700775,BU34,-3.31,296.5,-5.12,520.64
79N94P7700775,BU35,-8.81,298.35,-7.85,522.18
79N94P7700775,BU36,-10.23,296.01,-11.63,518.87
79N94P7700775,BU37,-12.69,302.58,-13.61,507.82
79N94P7700775,BV2,-1.4,293.31,0.1,508.29
79N94P7700775,BV3,5.02,291.62,2.23,515.5
79N94P7700775,BV4,9.65,289.1,7.15,516.61
79N94P7700775,BV11,30.5,290.75,25.82,525.12
79N94P7700775,BV12,39.19,290.58,33.72,524.48
79N94P7700775,BV14,40.28,292.36,38.8,521.54
79N94P7700775,BV15,48.7,290.94,45.17,530.21
79N94P7700775,BV16,48.98,293.73,46.61,532.86
79N94P7700775,BV18,51.49,294.33,48.46,530.56
79N94P7700775,BV19,48.51,296.13,49.38,540.5
79N94P7700775,BV20,46.48,297.96,48.12,535.88
79N94P7700775,BV22,44.02,298.33,44.78,525.49
79N94P7700775,BV23,36.03,298.26,40.44,522.35
79N94P7700775,BV24,28.1,301.77,33.9,525.57
79N94P7700775,BV25,19.26,305.72,26.47,541.86
79N94P7700775,BV27,10.07,299.93,14.5,531.94
79N94P7700775,BV28,8.51,298.54,10.02,527.57
79N94P7700775,BV29,5.39,296.67,4.99,526.27
79N94P7700775,BV30,-2.66,300.12,0.78,522.79
79N94P7700775,BV31,2.55,292.98,-2.81,521.39
79N94P7700775,BV32,-7.09,297.23,-6.72,521.79
79N94P7700775,BV33,-4.43,295.13,-8.66,518.35
79N94P7700775,BV34,-9.72,294.85,-12.23,518.78
79N94P7700775,BV35,-15.45,297.71,-15.23,518.37
79N94P7700775,BV36,-17.8,301.9,-18.25,513.98
79N94P7700775,BW1,-11.51,297.71,-7.77,503.47
79N94P7700775,BW2,-6.94,294.44,-5.67,506.94
79N94P7700775,BW3,-3.86,294.43,-2.02,505.35
79N94P7700775,BW4,-0.23,295.14,0.51,504.75
79N94P7700775,BW5,3.8,290.67,2.62,514.28
79N94P7700775,BW6,5.3,291.91,6.07,519.84
79N94P7700775,BW7,12.32,289.88,8.22,514.58
79N94P7700775,BW8,12.82,290.91,12.29,516.19
79N94P7700775,BW9,15.67,293.71,15.6,522.49
79N94P7700775,BW11,25.2,288.05,20.15,521.13
79N94P7700775,BW12,30.9,290.82,27.88,523.65
79N94P7700775,BW14,38.1,290.19,33.44,521.77
79N94P7700775,BW15,41.28,293.38,39.91,531.74
79N94P7700775,BW16,39.67,297.09,41.59,530.99
79N94P7700775,BW18,47.69,291.31,43.72,531.95
79N94P7700775,BW19,41.78,295.68,44.73,538.62
79N94P7700775,BW20,38.64,297.86,42.59,533.71
79N94P7700775,BW22,35.74,298.9,39.44,524.86
79N94P7700775,BW23,29.55,306.62,35.07,522.59
79N94P7700775,BW24,23.73,300.19,28.67,521.86
79N94P7700775,BW25,14.13,301.53,20.92,538.29
79N94P7700775,BW34,-15.27,295.38,-17.2,514.02
79N94P7700775,BW35,-21.49,300.88,-19.92,515.88
79N94P7700775,BW36,-23.02,299.99,-23.51,513.85
79N94P7700775,BW37,-25.53,298.66,-25.24,505.83
79N94P7700775,BY3,-11.42,296.43,-10.31,509.21
79N94P7700775,BY4,-5.77,290.98,-6.41,512.38
79N94P7700775,BY5,-2.8,290.45,-6.87,507.4
79N94P7700775,BY6,-1.87,292.41,-2.75,510.99
79N94P7700775,BY7,0.88,291.29,-0.75,509.99
79N94P7700775,BY8,4.2,290.25,2.53,509.87
79N94P7700775,BY9,8.61,291.84,6.29,516.03
79N94P7700775,BY11,19.48,288.95,13.78,516.16
79N94P7700775,BY12,21.48,296.23,21.59,519.09
79N94P7700775,BY14,27.16,293.25,27.12,519.21
79N94P7700775,BY15,37.84,292.16,33.61,526.89
79N94P7700775,BY16,37.27,292.49,35.12,528.23
79N94P7700775,BY18,42.27,288.33,36.56,530.51
79N94P7700775,BY19,37.84,294.48,37.96,534.3
79N94P7700775,BY20,35.16,295.66,36.06,532.39
79N94P7700775,BY22,31.59,296.49,33.47,523.51
79N94P7700775,BY23,24.41,301.58,28.64,518.54
79N94P7700775,BY24,16.72,302.79,22.36,514.68
79N94P7700775,BY25,11.94,298.57,14.66,532.31
79N94P7700775,BY27,4.01,297.56,5.55,521.95
79N94P7700775,BY28,2.39,294.87,0.94,520.21
79N94P7700775,BY29,-4.2,297.83,-4.5,519.81
79N94P7700775,BY30,-6.31,295.83,-7.93,517.31
79N94P7700775,BY31,-12.23,298.41,-12.14,516.23
79N94P7700775,BY32,-14.49,296.39,-15.59,515.63
79N94P7700775,BY33,-19.78,296.25,-21.35,514.29
79N94P7700775,BY35,-25.26,295.9,-27.17,511.75
79N94P7700775,BY36,-28.19,295.65,-30.86,513.75
79N94P7700775,C1,-98.84,293.53,-96.59,501.84
79N94P7700775,C2,-95.26,297.53,-94.29,507.62
79N94P7700775,C3,-93.41,294.28,-92.46,506.48
79N94P7700775,C4,-93.14,295.35,-91.09,504.79
79N94P7700775,C6,-85.05,293.95,-87.79,509.52
79N94P7700775,C7,-91.73,295.42,-88.93,510.84
79N94P7700775,C8,-87.98,296.16,-84.94,509.33
79N94P7700775,C9,-88.62,298.77,-85.11,502.9
79N94P7700775,C11,-77.16,294.36,-82.11,508.03
79N94P7700775,C12,-79.1,293.23,-80.35,512.88
79N94P7700775,C14,-79.77,297.49,-79.15,507.37
79N94P7700775,C15,-75.16,291.67,-76.97,509.59
79N94P7700775,C17,-78.08,295.81,-77.03,509.14
79N94P7700775,C18,-73.95,292.76,-75.2,508.63
79N94P7700775,C20,-72.88,293.66,-75.07,511.81
79N94P7700775,C21,-75.89,298.3,-75.18,516.18
79N94P7700775,C22,-75.71,298.42,-73.78,518.37
79N94P7700775,C23,-76.07,297.08,-76.62,512.18
79N94P7700775,C24,-75.06,298.25,-73.8,511.94
79N94P7700775,C25,-73.55,296.25,-76.45,506.83
79N94P7700775,C26,-77.85,300.31,-74.99,510.54
79N94P7700775,C27,-80.36,297.82,-80.48,511.3
79N94P7700775,C28,-79.18,297.08,-78.46,513.02
79N94P7700775,C29,-80.21,296.24,-81.65,507.63
79N94P7700775,C30,-82.04,302.06,-80.04,511.84
79N94P7700775,C31,-87.13,297.06,-86.22,510.73
79N94P7700775,C32,-85.32,301.82,-84.1,510.75
79N94P7700775,C33,-85.09,295.59,-89.25,507.88
79N94P7700775,C34,-89.63,300.17,-87.49,508.15
79N94P7700775,C35,-91.3,299.73,-91.19,509.44
79N94P7700775,C36,-91.71,295.5,-94.81,506.59
79N94P7700775,C37,-94.76,296.7,-96.87,502.54
79N94P7700775,CA1,-21.45,293.76,-19.19,503.69
79N94P7700775,CA2,-16.92,293.11,-17.46,512.57
79N94P7700775,CA3,-14.45,294.16,-13.84,511.61
79N94P7700775,CA4,-12.55,295.47,-10.27,509.76
79N94P7700775,CA11,11.88,287.45,6.76,508.23
79N94P7700775,CA12,16.3,293.42,14.28,514.18
79N94P7700775,CA14,18.2,296.61,20.1,514.39
79N94P7700775,CA15,27.35,294.19,26,521.6
79N94P7700775,CA16,26.58,294.46,27.83,523.72
79N94P7700775,CA18,28.74,293.87,29.97,524.15
79N94P7700775,CA19,27.27,300.04,30.69,529.46
79N94P7700775,CA20,25.37,298.2,28.64,527.57
79N94P7700775,CA22,23.44,297.82,27.07,518.72
79N94P7700775,CA23,16.35,299.02,21.47,513.4
79N94P7700775,CA24,9.14,301.19,15.13,509.44
79N94P7700775,CA25,3.69,299.72,7.47,524.67
79N94P7700775,CA27,-7.65,299.59,-4.49,516.14
79N94P7700775,CA28,-10.25,297.39,-8.77,514.2
79N94P7700775,CA29,-15.92,297.74,-13.6,515.19
